consumption_id,building_id,year,month,heating_kwh,electricity_kwh,total_cost_eur,heating_cost_eur,outdoor_temp_avg_c,heating_degree_days
CONS-003481,BLD-00291,2024,1,63103.5,1800.2,8206.12,7649.12,-0.6,544.3
CONS-003493,BLD-00292,2024,1,94501.3,2455.3,11670.54,10883.02,-0.8,577.7
CONS-003505,BLD-00293,2024,1,36013.0,2009.3,4980.75,4366.25,-2.7,610.3
CONS-003517,BLD-00294,2024,1,41797.4,1740.6,5701.09,5139.56,-0.4,568.4
CONS-003529,BLD-00295,2024,1,201989.2,12476.4,27288.26,23379.91,-0.9,546.2
CONS-003541,BLD-00296,2024,1,22992.1,1365.8,3112.67,2688.71,-1.3,539.4
CONS-003553,BLD-00297,2024,1,10894.2,803.8,1616.31,1364.1,-1.3,599.8
CONS-003565,BLD-00298,2024,1,23857.9,1956.6,3600.03,2995.5,-1.4,589.5
CONS-003577,BLD-00299,2024,1,68604.0,3067.6,9397.61,8438.46,-0.9,556.0
CONS-003589,BLD-00300,2024,1,148164.3,3075.5,18528.52,17529.81,-0.3,556.8
CONS-003601,BLD-00301,2024,1,74672.1,2665.8,9793.03,8958.72,-0.9,569.2
CONS-003613,BLD-00302,2024,1,110055.0,3435.1,14306.97,13221.96,-1.8,613.4
CONS-003625,BLD-00303,2024,1,5129.1,195.0,681.28,616.54,-2.4,575.4
CONS-003637,BLD-00304,2024,1,40768.9,1649.3,5189.59,4671.31,-2.7,586.1
CONS-003649,BLD-00305,2024,1,28714.3,2374.7,4027.54,3300.97,-1.8,542.2
CONS-003661,BLD-00306,2024,1,34871.0,1083.8,4643.99,4307.41,-0.6,583.2
CONS-003673,BLD-00307,2024,1,6006.4,791.3,998.65,753.04,-0.2,584.4
CONS-003685,BLD-00308,2024,1,25711.0,1524.5,3523.15,3016.86,-1.7,551.0
CONS-003697,BLD-00309,2024,1,109310.5,3543.6,13658.36,12492.36,-0.5,587.4
CONS-003709,BLD-00310,2024,1,74239.3,2686.5,9567.52,8700.94,-1.8,567.9
CONS-003721,BLD-00311,2024,1,6596.5,906.7,1075.12,798.92,-1.0,573.2
CONS-003733,BLD-00312,2024,1,55226.6,1785.5,7314.1,6751.5,-2.4,605.0
CONS-003745,BLD-00313,2024,1,65290.2,2620.0,8503.32,7627.6,-2.1,542.7
CONS-003757,BLD-00314,2024,1,66987.6,3159.3,9060.5,8082.34,-0.4,574.1
CONS-003769,BLD-00315,2024,1,40377.7,1518.1,5208.87,4723.54,-1.7,581.6
CONS-003781,BLD-00316,2024,1,125774.6,4633.8,16900.45,15357.61,-1.5,577.5
CONS-003793,BLD-00317,2024,1,25744.5,3159.5,3997.66,3028.23,-1.2,580.8
CONS-003805,BLD-00318,2024,1,89264.0,1822.4,11169.99,10604.97,-0.2,549.6
CONS-003817,BLD-00319,2024,1,93473.3,5796.7,13563.52,11743.25,-0.7,614.8
CONS-003829,BLD-00320,2024,1,30542.3,1487.0,4001.9,3528.86,-2.7,565.0
CONS-003841,BLD-00321,2024,1,145434.5,4219.4,18294.02,16979.67,-0.4,556.5
CONS-003853,BLD-00322,2024,1,75944.5,4179.2,10881.71,9550.35,-2.1,612.7
CONS-003865,BLD-00323,2024,1,186419.1,7800.4,25562.12,22943.48,-0.6,545.5
CONS-003877,BLD-00324,2024,1,11759.0,279.7,1452.63,1365.13,-1.3,571.5
CONS-003889,BLD-00325,2024,1,12838.2,630.0,1751.66,1550.5,-2.0,552.2
CONS-003901,BLD-00326,2024,1,17681.3,899.5,2430.87,2148.15,-1.8,596.1
CONS-003913,BLD-00327,2024,1,24490.8,730.8,3135.4,2901.89,-0.7,610.9
CONS-003925,BLD-00328,2024,1,57789.1,1274.7,7152.15,6763.34,-1.9,570.3
CONS-003937,BLD-00329,2024,1,50652.6,2682.9,7221.33,6378.43,-1.4,561.3
CONS-003949,BLD-00330,2024,1,207421.2,6897.1,27673.81,25479.96,-2.0,541.9
CONS-003961,BLD-00331,2024,1,7618.8,243.3,1027.31,951.63,-0.7,597.9
CONS-003973,BLD-00332,2024,1,68488.0,1837.8,9003.52,8441.63,-1.9,593.0
CONS-003985,BLD-00333,2024,1,19549.6,690.3,2642.23,2428.92,-0.0,554.3
CONS-003997,BLD-00334,2024,1,54329.0,2177.0,7446.65,6776.67,-2.5,556.4
CONS-004009,BLD-00335,2024,1,18610.9,674.1,2447.36,2233.33,-2.3,609.2
CONS-004021,BLD-00336,2024,1,3546.0,340.8,545.45,439.08,-1.8,561.0
CONS-004033,BLD-00337,2024,1,250070.3,9987.4,33428.79,30254.75,-0.8,554.5
CONS-004045,BLD-00338,2024,1,99791.4,5133.1,13210.84,11507.82,-1.2,589.6
CONS-004057,BLD-00339,2024,1,105731.7,5223.2,14177.96,12525.98,-2.7,602.1
CONS-004069,BLD-00340,2024,1,207882.4,5186.9,27635.08,26054.88,-0.9,536.7
CONS-004081,BLD-00341,2024,1,30164.5,2104.1,4256.39,3568.92,-1.7,581.7
CONS-004093,BLD-00342,2024,1,52509.7,2940.7,7002.95,6097.34,-2.6,562.5
CONS-004105,BLD-00343,2024,1,83840.5,5468.6,11473.56,9787.19,-2.8,596.6
CONS-004117,BLD-00344,2024,1,51208.6,2005.2,6524.25,5862.41,-1.1,545.7
CONS-004129,BLD-00345,2024,1,31274.7,2875.7,4830.65,3866.64,-2.3,547.1
CONS-004141,BLD-00346,2024,1,44705.9,2532.5,5915.96,5145.15,-1.3,540.6
CONS-004153,BLD-00347,2024,1,15064.8,2292.6,2594.36,1894.8,-2.4,570.9
CONS-004165,BLD-00348,2024,1,10188.8,684.3,1399.72,1169.99,-0.9,599.9
CONS-004177,BLD-00349,2024,1,137009.6,7033.6,19471.68,17179.12,-2.7,611.4
CONS-004189,BLD-00350,2024,1,46058.6,2161.4,6336.04,5619.45,-2.5,582.9
CONS-004201,BLD-00351,2024,1,31273.1,903.5,4155.7,3863.3,-2.9,600.3
CONS-004213,BLD-00352,2024,1,46518.4,1963.3,6114.41,5500.42,-0.9,569.1
CONS-004225,BLD-00353,2024,1,9683.7,730.3,1403.34,1170.65,-1.6,612.2
CONS-004237,BLD-00354,2024,1,67094.6,4172.1,9184.44,7864.61,-2.5,579.9
CONS-004249,BLD-00355,2024,1,15109.8,1421.7,2211.92,1741.78,-2.6,599.8
CONS-004261,BLD-00356,2024,1,11821.0,493.6,1518.85,1360.15,-2.9,613.5
CONS-004273,BLD-00357,2024,1,57249.9,1418.4,7440.4,6990.92,-2.6,537.3
CONS-004285,BLD-00358,2024,1,119523.4,4203.8,16141.26,14862.71,-0.0,574.7
CONS-004297,BLD-00359,2024,1,187261.9,8244.8,25614.57,23058.7,-0.3,567.4
CONS-004309,BLD-00360,2024,1,272165.2,5998.3,35496.43,33547.6,-2.8,611.8
CONS-004321,BLD-00361,2024,1,38438.0,832.2,4683.49,4427.76,-0.9,580.0
CONS-004333,BLD-00362,2024,1,10280.0,439.5,1322.29,1188.16,-0.1,600.5
CONS-004345,BLD-00363,2024,1,13904.3,580.4,1863.76,1686.27,-0.4,611.0
CONS-004357,BLD-00364,2024,1,28358.5,1526.5,3923.34,3420.49,-0.6,573.2
CONS-004369,BLD-00365,2024,1,47815.9,2080.2,6501.16,5851.1,-0.6,585.9
CONS-004381,BLD-00366,2024,1,82609.7,3944.1,10860.7,9598.87,-1.2,566.8
CONS-004393,BLD-00367,2024,1,52846.2,1712.9,6956.96,6419.96,-1.2,591.1
CONS-004405,BLD-00368,2024,1,24611.0,707.7,3260.57,3027.56,-0.3,536.4
CONS-004417,BLD-00369,2024,1,191065.1,3633.9,24845.42,23696.56,-0.7,614.2
CONS-004429,BLD-00370,2024,1,78026.1,3796.8,10948.13,9674.4,-2.4,574.5
CONS-004441,BLD-00371,2024,1,67781.6,1609.0,8945.08,8446.16,-2.0,563.8
CONS-004453,BLD-00372,2024,1,20286.4,714.0,2594.49,2364.48,-2.6,574.3
CONS-004465,BLD-00373,2024,1,15641.9,1795.2,2466.41,1889.48,-0.8,609.0
CONS-004477,BLD-00374,2024,1,184955.3,4517.1,23630.52,22251.89,-1.1,587.8
CONS-004489,BLD-00375,2024,1,58797.3,4625.8,8222.25,6762.62,-1.0,554.9
CONS-004501,BLD-00376,2024,1,4311.5,629.3,701.87,492.4,-1.5,608.9
CONS-004513,BLD-00377,2024,1,54632.5,2300.8,7350.01,6599.71,-0.7,580.4
CONS-004525,BLD-00378,2024,1,21939.7,2592.5,3544.09,2736.42,-1.3,568.1
CONS-004537,BLD-00379,2024,1,135213.6,7484.5,17940.34,15520.86,-0.5,608.9
CONS-004549,BLD-00380,2024,1,35652.3,1145.3,4540.45,4165.27,-2.4,571.8
CONS-004561,BLD-00381,2024,1,79321.4,3235.0,10606.47,9573.53,-1.0,543.3
CONS-004573,BLD-00382,2024,1,34754.0,1972.7,4608.92,3972.97,-0.8,589.1
CONS-004585,BLD-00383,2024,1,15215.4,586.1,1983.07,1790.63,-2.3,549.1
CONS-004597,BLD-00384,2024,1,34754.2,1003.8,4656.05,4318.79,-2.0,565.3
CONS-004609,BLD-00385,2024,1,94289.3,3991.5,12677.34,11412.08,-2.0,549.1
CONS-004621,BLD-00386,2024,1,30106.8,2359.1,4411.5,3659.72,-2.0,589.0
CONS-004633,BLD-00387,2024,1,188080.0,7650.1,25632.28,23218.86,-1.2,543.9
CONS-004645,BLD-00388,2024,1,10397.5,362.7,1372.36,1254.92,-2.2,593.1
CONS-004657,BLD-00389,2024,1,14991.2,598.6,1956.0,1759.95,-1.2,582.1
CONS-004669,BLD-00390,2024,1,52818.8,2311.0,6855.76,6102.8,-1.6,606.2
CONS-004681,BLD-00391,2024,1,10568.0,489.7,1470.62,1321.23,-1.3,550.0
CONS-004693,BLD-00392,2024,1,63397.9,1899.0,8301.1,7719.0,-1.6,612.4
CONS-004705,BLD-00393,2024,1,24729.6,2554.0,3823.68,2975.03,-2.6,586.9
CONS-004717,BLD-00394,2024,1,105177.1,2562.2,13575.85,12719.61,-0.8,588.2
CONS-004729,BLD-00395,2024,1,44452.2,2918.0,6273.44,5354.23,-1.0,543.5
CONS-004741,BLD-00396,2024,1,14690.6,825.4,2000.63,1729.62,-1.4,610.1
CONS-004753,BLD-00397,2024,1,38780.6,977.7,5065.61,4745.54,-1.9,539.0
CONS-004765,BLD-00398,2024,1,25938.8,1396.1,3408.79,2981.06,-3.0,537.0
CONS-004777,BLD-00399,2024,1,53406.9,1567.8,6827.07,6315.43,-0.4,583.9
CONS-004789,BLD-00400,2024,1,130604.4,7696.3,17873.93,15462.89,-0.7,601.4
CONS-004801,BLD-00401,2024,1,10825.6,1058.8,1628.85,1278.01,-2.4,589.3
CONS-004813,BLD-00402,2024,1,127084.0,7877.7,17946.28,15479.51,-2.6,585.6
CONS-004825,BLD-00403,2024,1,56959.6,2311.2,7827.41,7116.91,-0.9,558.6
CONS-004837,BLD-00404,2024,1,18610.3,523.8,2505.5,2337.36,-0.8,569.3
CONS-004849,BLD-00405,2024,1,52229.9,2399.1,7147.36,6415.43,-2.9,614.2
CONS-004861,BLD-00406,2024,1,84924.5,5639.4,11977.75,10177.95,-2.2,573.3
CONS-004873,BLD-00407,2024,1,8580.3,298.2,1159.71,1067.26,-2.4,558.2
CONS-004885,BLD-00408,2024,1,100761.0,4145.3,13419.99,12062.01,-0.7,585.0
CONS-004897,BLD-00409,2024,1,109121.5,4366.2,14672.92,13301.91,-2.0,570.8
CONS-004909,BLD-00410,2024,1,26605.4,3385.3,4289.76,3217.81,-2.6,579.8
CONS-004921,BLD-00411,2024,1,31425.9,2005.7,4465.23,3837.83,-2.9,566.6
CONS-004933,BLD-00412,2024,1,9947.5,575.7,1400.88,1220.25,-2.5,608.7
CONS-004945,BLD-00413,2024,1,200866.9,8416.7,25894.65,23229.24,-1.4,610.6
CONS-004957,BLD-00414,2024,1,131766.7,3831.7,17633.95,16362.96,-2.1,569.6
CONS-004969,BLD-00415,2024,1,76718.2,5538.6,10743.68,8948.15,-2.4,536.2
CONS-004981,BLD-00416,2024,1,10187.8,840.8,1472.55,1204.47,-2.6,586.3
CONS-004993,BLD-00417,2024,1,22794.2,1130.0,3035.08,2672.42,-2.4,538.4
CONS-005005,BLD-00418,2024,1,15102.9,857.9,2172.46,1897.93,-1.7,563.7
CONS-005017,BLD-00419,2024,1,37407.4,1767.3,5007.85,4457.51,-1.7,547.6
CONS-005029,BLD-00420,2024,1,70947.9,3944.2,9924.38,8637.16,-1.3,609.8
CONS-005041,BLD-00421,2024,1,102034.9,4059.3,13212.89,11896.45,-2.5,580.8
CONS-005053,BLD-00422,2024,1,111031.2,6135.9,15813.19,13884.65,-0.2,582.9
CONS-005065,BLD-00423,2024,1,100851.2,4148.0,13874.43,12503.06,-2.7,566.6
CONS-005077,BLD-00424,2024,1,17396.5,425.1,2259.63,2119.89,-0.8,578.4
CONS-005089,BLD-00425,2024,1,80426.5,2622.0,10703.97,9840.64,-2.8,538.3
CONS-005101,BLD-00426,2024,1,77431.1,2908.0,9906.97,8934.75,-0.8,587.8
CONS-005113,BLD-00427,2024,1,128425.3,4576.6,17265.37,15834.02,-1.1,597.3
CONS-005125,BLD-00428,2024,1,19181.8,1123.4,2550.57,2199.58,-2.3,551.8
CONS-005137,BLD-00429,2024,1,8962.2,848.8,1378.89,1094.92,-0.3,582.5
CONS-005149,BLD-00430,2024,1,21744.6,1764.3,3213.08,2644.4,-2.6,593.7
CONS-005161,BLD-00431,2024,1,23244.3,1915.3,3501.53,2890.95,-1.6,539.1
CONS-005173,BLD-00432,2024,1,19828.7,719.6,2712.84,2471.39,-2.6,572.1
CONS-005185,BLD-00433,2024,1,5025.0,458.7,728.21,576.62,-1.0,568.8
CONS-005197,BLD-00434,2024,1,29494.3,648.9,3873.16,3662.69,-0.1,612.1
CONS-005209,BLD-00435,2024,1,33885.7,947.4,4440.72,4139.21,-0.4,589.0
CONS-005221,BLD-00436,2024,1,41477.6,2012.3,5533.99,4916.45,-1.4,545.1
CONS-005233,BLD-00437,2024,1,158051.4,3082.5,20780.72,19795.01,-3.0,535.3
CONS-005245,BLD-00438,2024,1,78646.4,1357.7,10065.32,9636.41,-1.1,602.2
CONS-005257,BLD-00439,2024,1,35516.5,2726.8,5274.15,4394.35,-0.1,569.0
CONS-005269,BLD-00440,2024,1,15792.2,435.8,1955.7,1809.45,-0.1,579.2
CONS-005281,BLD-00441,2024,1,37392.9,2066.2,5114.32,4434.86,-0.1,570.7
CONS-005293,BLD-00442,2024,1,55025.8,2557.8,7516.52,6667.9,-1.5,614.4
CONS-005305,BLD-00443,2024,1,46615.4,4190.0,6869.09,5483.68,-2.4,550.5
CONS-005317,BLD-00444,2024,1,147529.2,5784.1,18924.87,17011.86,-1.4,608.7
CONS-005329,BLD-00445,2024,1,26721.6,1230.8,3490.18,3100.37,-2.7,585.5
CONS-005341,BLD-00446,2024,1,20554.0,748.7,2741.99,2508.24,-1.9,612.5
CONS-005353,BLD-00447,2024,1,110184.0,4451.5,14233.32,12870.19,-1.7,560.5
CONS-005365,BLD-00448,2024,1,29013.7,1181.8,3720.18,3358.53,-0.9,571.6
CONS-005377,BLD-00449,2024,1,21911.2,2045.5,3307.09,2662.07,-1.9,562.0
CONS-005389,BLD-00450,2024,1,16389.2,2315.1,2698.5,1961.06,-0.6,579.5
CONS-005401,BLD-00451,2024,1,31727.5,1517.7,4409.46,3915.7,-2.5,570.0
CONS-005413,BLD-00452,2024,1,224041.2,12062.5,30043.03,26304.01,-1.9,567.1
CONS-005425,BLD-00453,2024,1,11252.6,680.8,1584.8,1366.59,-0.7,549.6
CONS-005437,BLD-00454,2024,1,17936.1,1161.5,2507.72,2132.84,-2.2,555.4
CONS-005449,BLD-00455,2024,1,29694.7,1957.0,4243.57,3589.54,-0.0,563.1
CONS-005461,BLD-00456,2024,1,22041.3,2197.5,3292.15,2562.54,-2.8,547.8
CONS-005473,BLD-00457,2024,1,212202.4,8905.1,28020.39,25207.5,-0.3,579.0
CONS-005485,BLD-00458,2024,1,28625.0,1317.4,3820.26,3410.81,-0.9,557.0
CONS-005497,BLD-00459,2024,1,53301.0,2128.6,7301.24,6647.95,-0.1,592.2
CONS-005509,BLD-00460,2024,1,105644.3,4554.9,13543.18,12143.71,-2.6,585.5
CONS-005521,BLD-00461,2024,1,28017.4,1469.8,3789.3,3336.73,-1.8,602.1
CONS-005533,BLD-00462,2024,1,46633.3,1892.5,6245.12,5667.28,-0.1,596.4
CONS-005545,BLD-00463,2024,1,27716.6,813.4,3531.74,3270.25,-2.2,576.1
CONS-005557,BLD-00464,2024,1,20233.2,687.4,2699.8,2469.01,-0.6,584.0
CONS-005569,BLD-00465,2024,1,178834.6,4747.6,23300.02,21709.49,-1.9,545.7
CONS-005581,BLD-00466,2024,1,98724.7,5644.6,13290.76,11412.96,-0.0,570.3
CONS-005593,BLD-00467,2024,1,24087.6,1572.5,3270.09,2754.81,-2.2,589.7
CONS-005605,BLD-00468,2024,1,24637.2,648.3,3099.2,2886.15,-2.6,588.0
CONS-005617,BLD-00469,2024,1,23177.5,763.3,3129.91,2879.65,-2.5,595.7
CONS-005629,BLD-00470,2024,1,47852.3,3193.7,7002.12,5955.75,-1.4,592.0
CONS-005641,BLD-00471,2024,1,73176.7,2124.9,9209.19,8509.71,-0.3,578.2
CONS-005653,BLD-00472,2024,1,55455.4,5208.3,8168.87,6494.19,-0.3,581.4
CONS-005665,BLD-00473,2024,1,166049.5,5042.9,21936.68,20297.02,-2.6,610.7
CONS-005677,BLD-00474,2024,1,35826.7,962.9,4539.56,4226.74,-1.7,556.8
CONS-005689,BLD-00475,2024,1,21003.6,2031.7,3221.8,2585.06,-0.3,604.8
CONS-005701,BLD-00476,2024,1,83170.8,1897.5,10346.24,9735.1,-1.4,564.7
CONS-005713,BLD-00477,2024,1,39965.4,2802.0,5528.24,4656.08,-2.1,595.0
CONS-005725,BLD-00478,2024,1,48015.1,1190.9,6018.28,5629.0,-0.7,598.2
CONS-005737,BLD-00479,2024,1,40087.0,2313.5,5788.07,5038.48,-1.0,568.9
CONS-005749,BLD-00480,2024,1,16973.3,744.7,2352.41,2122.15,-1.0,607.4
CONS-005761,BLD-00481,2024,1,119749.2,5722.2,16340.6,14590.97,-0.1,610.3
CONS-005773,BLD-00482,2024,1,14779.0,882.1,2102.02,1808.26,-0.3,601.5
CONS-005785,BLD-00483,2024,1,8405.8,531.1,1195.59,1020.9,-2.0,604.8
CONS-005797,BLD-00484,2024,1,235639.7,7844.2,30028.16,27607.27,-0.9,601.4
CONS-005809,BLD-00485,2024,1,121627.7,3966.6,15434.63,14199.78,-1.9,576.0
CONS-005821,BLD-00486,2024,1,62100.5,1694.0,7863.36,7330.19,-0.9,591.7
CONS-005833,BLD-00487,2024,1,72674.6,3664.4,9870.13,8668.42,-1.2,605.0
CONS-005845,BLD-00488,2024,1,113938.1,8167.7,15855.58,13305.83,-1.1,584.0
CONS-005857,BLD-00489,2024,1,41950.1,1033.6,5484.47,5146.65,-0.5,537.8
CONS-005869,BLD-00490,2024,1,12671.8,529.7,1632.95,1464.27,-1.0,570.5
CONS-005881,BLD-00491,2024,1,52918.7,1573.2,6885.21,6406.06,-2.0,561.3
CONS-005893,BLD-00492,2024,1,15459.9,2039.2,2601.52,1926.14,-1.6,580.2
CONS-005905,BLD-00493,2024,1,14771.8,616.0,1969.99,1766.73,-2.4,580.7
CONS-005917,BLD-00494,2024,1,39714.0,2183.0,5614.48,4881.0,-2.7,608.0
CONS-005929,BLD-00495,2024,1,29545.9,705.5,3744.62,3509.4,-1.4,581.9
CONS-005941,BLD-00496,2024,1,12569.7,1360.3,1940.3,1511.32,-1.8,563.3
CONS-005953,BLD-00497,2024,1,33497.2,2549.8,5061.32,4204.82,-0.8,583.9
CONS-005965,BLD-00498,2024,1,46258.4,1951.8,5897.98,5274.88,-1.3,557.1
CONS-005977,BLD-00499,2024,1,143835.2,4543.1,19246.09,17720.0,-1.4,567.9
CONS-005989,BLD-00500,2024,1,73356.5,3702.7,9826.47,8670.95,-1.7,558.6
CONS-006001,BLD-00501,2024,1,9914.9,514.6,1346.29,1179.15,-0.7,552.4
CONS-006013,BLD-00502,2024,1,60835.2,2781.5,8464.43,7562.36,-1.2,591.8
CONS-006025,BLD-00503,2024,1,27378.3,1207.6,3522.71,3131.34,-2.7,605.6
CONS-006037,BLD-00504,2024,1,15811.7,531.4,2098.03,1923.8,-1.1,594.6
CONS-006049,BLD-00505,2024,1,38181.0,4026.4,5824.07,4585.35,-1.2,540.2
CONS-006061,BLD-00506,2024,1,89761.9,2566.2,11602.88,10787.74,-2.4,551.6
CONS-006073,BLD-00507,2024,1,84784.7,2903.0,11053.24,10110.53,-1.3,563.1
CONS-006085,BLD-00508,2024,1,44265.1,1566.8,6034.69,5545.53,-1.7,567.5
CONS-006097,BLD-00509,2024,1,22795.0,2144.5,3555.24,2862.99,-2.3,592.2
CONS-006109,BLD-00510,2024,1,21828.9,3113.9,3610.26,2612.62,-1.0,554.2
CONS-006121,BLD-00511,2024,1,118733.6,5307.3,16620.86,14902.15,-0.8,547.8
CONS-006133,BLD-00512,2024,1,9505.0,890.3,1452.77,1178.68,-1.2,577.1
CONS-006145,BLD-00513,2024,1,8485.0,316.8,1076.72,980.31,-2.3,602.6
CONS-006157,BLD-00514,2024,1,21751.7,830.9,2743.54,2486.38,-2.4,555.9
CONS-006169,BLD-00515,2024,1,55633.1,2001.5,7047.81,6425.56,-2.7,609.8
CONS-006181,BLD-00516,2024,1,10613.2,788.0,1555.78,1298.02,-0.3,559.0
CONS-006193,BLD-00517,2024,1,86226.1,1701.9,11154.19,10585.88,-1.7,551.3
CONS-006205,BLD-00518,2024,1,42621.5,1341.2,5774.53,5331.11,-0.8,584.2
CONS-006217,BLD-00519,2024,1,7544.1,555.9,1045.43,870.79,-1.5,555.7
CONS-006229,BLD-00520,2024,1,27951.0,2021.7,4138.01,3499.6,-0.4,543.9
CONS-006241,BLD-00521,2024,1,147703.9,4834.2,19936.97,18363.11,-2.9,612.8
CONS-006253,BLD-00522,2024,1,66421.5,3408.1,8842.31,7718.85,-2.6,548.4
CONS-006265,BLD-00523,2024,1,92979.7,4269.5,13020.39,11702.41,-2.5,582.0
CONS-006277,BLD-00524,2024,1,71155.7,2615.9,9693.1,8841.37,-1.6,584.7
CONS-006289,BLD-00525,2024,1,49364.5,1752.7,6255.13,5716.59,-1.5,576.8
CONS-006301,BLD-00526,2024,1,37159.8,2409.0,5142.38,4343.93,-1.8,589.0
CONS-006313,BLD-00527,2024,1,33634.7,1647.5,4413.44,3887.08,-1.9,603.9
CONS-006325,BLD-00528,2024,1,182981.7,8515.0,24429.09,21809.35,-1.9,566.6
CONS-006337,BLD-00529,2024,1,3915.0,537.9,631.29,465.7,-1.2,601.1
CONS-006349,BLD-00530,2024,1,206205.2,3340.9,25052.47,23983.16,-1.5,539.6
CONS-006361,BLD-00531,2024,1,48135.7,1330.8,5917.41,5506.78,-2.0,562.7
CONS-006373,BLD-00532,2024,1,67076.9,4745.0,9441.68,7998.82,-2.2,601.1
CONS-006385,BLD-00533,2024,1,15632.5,821.2,2103.87,1837.53,-2.2,564.4
CONS-006397,BLD-00534,2024,1,48659.2,2655.1,6412.77,5596.21,-2.9,581.9
CONS-006409,BLD-00535,2024,1,89877.3,3920.2,12450.52,11160.37,-0.5,590.2
CONS-006421,BLD-00536,2024,1,19825.7,2496.1,3072.14,2282.24,-0.2,588.9
CONS-006433,BLD-00537,2024,1,31595.9,1613.8,4172.94,3634.06,-0.7,557.8
CONS-006445,BLD-00538,2024,1,34303.7,1537.0,4439.06,3938.61,-2.0,606.0
CONS-006457,BLD-00539,2024,1,76049.3,2699.9,10260.44,9413.84,-0.2,608.3
CONS-006469,BLD-00540,2024,1,111632.6,4357.0,14508.18,13178.5,-0.7,613.5
CONS-006481,BLD-00541,2024,1,57991.2,1870.3,7875.0,7258.01,-1.6,586.9
CONS-006493,BLD-00542,2024,1,76516.5,2491.3,9644.81,8862.57,-1.7,582.9
CONS-006505,BLD-00543,2024,1,10177.8,1401.9,1647.57,1182.28,-1.5,601.9
CONS-006517,BLD-00544,2024,1,102619.3,3034.7,13566.24,12585.11,-1.8,574.4
CONS-006529,BLD-00545,2024,1,103416.7,5607.1,14144.86,12283.31,-0.8,599.7
CONS-006541,BLD-00546,2024,1,165386.9,6492.9,21329.75,19186.52,-2.4,590.1
CONS-006553,BLD-00547,2024,1,46506.9,2404.2,6168.91,5374.96,-0.5,614.5
CONS-006565,BLD-00548,2024,1,126231.3,3497.5,15953.04,14819.38,-2.5,568.7
CONS-006577,BLD-00549,2024,1,157574.9,6842.8,20672.54,18564.19,-0.0,540.6
CONS-006589,BLD-00550,2024,1,18137.0,2078.3,2744.69,2101.62,-2.8,614.4
CONS-006601,BLD-00551,2024,1,66290.9,2036.7,8332.62,7700.12,-2.1,549.3
CONS-006613,BLD-00552,2024,1,21743.6,619.3,2731.89,2536.77,-2.0,576.1
CONS-006625,BLD-00553,2024,1,67472.3,1876.6,8746.03,8123.59,-2.0,558.5
CONS-006637,BLD-00554,2024,1,162079.2,6436.7,22205.03,20167.41,-2.0,543.6
CONS-006649,BLD-00555,2024,1,4101.8,565.4,654.96,477.35,-1.1,606.3
CONS-006661,BLD-00556,2024,1,27793.5,1478.3,3871.71,3385.9,-0.4,603.4
CONS-006673,BLD-00557,2024,1,130288.3,3491.8,17271.35,16132.51,-1.9,548.6
CONS-006685,BLD-00558,2024,1,108061.7,5243.0,14096.23,12345.7,-0.6,584.8
CONS-006697,BLD-00559,2024,1,21403.1,515.7,2743.83,2583.55,-0.5,562.3
CONS-006709,BLD-00560,2024,1,34090.1,911.3,4389.85,4088.5,-0.4,542.2
CONS-006721,BLD-00561,2024,1,28914.9,1161.2,3766.84,3393.03,-2.1,558.0
CONS-006733,BLD-00562,2024,1,9103.5,621.0,1324.41,1129.76,-2.3,582.6
CONS-006745,BLD-00563,2024,1,5732.0,278.9,788.98,699.39,-2.7,608.9
CONS-006757,BLD-00564,2024,1,44785.3,2822.3,6278.25,5364.48,-2.9,610.9
CONS-006769,BLD-00565,2024,1,80099.8,2132.8,10178.83,9494.92,-1.0,604.5
CONS-006781,BLD-00566,2024,1,41512.3,3764.5,6104.3,4914.09,-1.4,579.9
CONS-006793,BLD-00567,2024,1,109227.7,4588.9,14282.87,12872.43,-1.4,614.4
CONS-006805,BLD-00568,2024,1,3862.5,122.4,487.42,448.03,-0.9,613.1
CONS-006817,BLD-00569,2024,1,55658.5,2527.8,7402.65,6595.28,-2.8,541.1
CONS-006829,BLD-00570,2024,1,17350.8,1091.3,2416.23,2050.51,-0.1,611.2
CONS-006841,BLD-00571,2024,1,19980.3,2135.7,3083.01,2390.01,-0.1,536.9
CONS-006853,BLD-00572,2024,1,152740.5,6546.5,21086.48,18950.55,-2.8,580.2
CONS-006865,BLD-00573,2024,1,29719.9,1540.4,4146.64,3678.27,-1.8,587.6
CONS-006877,BLD-00574,2024,1,14463.8,851.9,1982.09,1705.08,-2.2,591.5
CONS-006889,BLD-00575,2024,1,78851.2,4370.6,10589.71,9247.24,-0.6,555.5
CONS-006901,BLD-00576,2024,1,32787.0,900.1,4035.33,3753.22,-0.5,582.4
CONS-006913,BLD-00577,2024,1,28615.6,3207.2,4372.38,3357.55,-2.0,569.1
CONS-006925,BLD-00578,2024,1,154806.9,6634.5,19978.27,17771.98,-2.3,554.2
CONS-006937,BLD-00579,2024,1,65287.5,2939.7,8804.24,7825.01,-0.3,539.6
CONS-006949,BLD-00580,2024,1,192587.8,9695.8,27182.86,24127.28,-0.2,608.2
CONS-006961,BLD-00581,2024,1,90904.2,2276.6,12162.17,11442.26,-2.7,556.5
CONS-006973,BLD-00582,2024,1,151928.0,5289.7,20327.12,18620.24,-2.8,590.9
